,feature_id,latitude,longitude,easting,northing,utm_epsg,SoVI,pop_d_c
0,0,51.13788385,-114.0974867,703045.5341,5669164.438,32611,Moderate,Moderate
1,1,51.13975984,-114.0935339,703313.758,5669383.926,32611,Moderate,Moderate
2,2,51.13582621,-114.0952228,703212.9154,5668941.932,32611,Moderate,Moderate
3,3,51.13885419,-114.0904655,703532.3465,5669291.728,32611,Moderate,Moderate
4,4,51.13915202,-114.0880679,703698.7215,5669331.478,32611,Moderate,Low
5,5,51.13376695,-114.085682,703889.3272,5668739.401,32611,Moderate,Moderate
6,6,51.13060877,-114.0840096,704020.2318,5668392.926,32611,Moderate,Low
7,7,51.12810472,-114.0837997,704045.9547,5668115.118,32611,High,Moderate
8,8,51.12804692,-114.0783703,704426.0372,5668123.77,32611,Moderate,Moderate
9,9,51.12593837,-114.079586,704350.2972,5667885.973,32611,Moderate,Moderate
10,10,51.12395407,-114.0783752,704443.7729,5667668.732,32611,Moderate,Low
11,11,51.1207646,-114.0757606,704640.7984,5667321.413,32611,Moderate,Moderate
12,12,51.11988655,-114.0721349,704898.3706,5667233.89,32611,High,Moderate
13,13,51.12075762,-114.0688568,705123.8785,5667339.868,32611,Moderate,Moderate
14,14,51.1198382,-114.0655019,705362.6907,5667247.014,32611,Moderate,Moderate
15,15,51.12361817,-114.0658809,705319.4052,5667666.195,32611,Moderate,Moderate
16,16,51.12320337,-114.0624194,705563.4229,5667629.748,32611,Moderate,Moderate
17,17,51.1195041,-114.0592149,705804.0699,5667227.443,32611,Moderate,Moderate
18,18,51.12209839,-114.0571086,705939.908,5667521.759,32611,Moderate,Moderate
19,19,51.1240948,-114.0559395,706012.8179,5667746.984,32611,Moderate,Moderate
20,20,51.11953184,-114.0532094,706224.1473,5667247.348,32611,Moderate,Moderate
21,21,51.11654931,-114.0564435,706011.1326,5666906.703,32611,Moderate,Moderate
22,22,51.11341795,-114.0537652,706212.493,5666566.079,32611,Moderate,Moderate
23,23,51.11336543,-114.0523452,706312.097,5666564.222,32611,Moderate,High
24,24,51.10671899,-114.0658252,705398.2605,5665787.581,32611,High,Moderate
25,25,51.10369873,-114.0686614,705213.1353,5665443.888,32611,Moderate,Low
26,26,51.10185774,-114.0737069,704868.1289,5665225.154,32611,Moderate,Low
27,27,51.09869691,-114.0689056,705218.2045,5664887.129,32611,High,Low
28,28,51.09990892,-114.0642814,705536.5251,5665034.783,32611,High,Moderate
29,29,51.09292076,-114.068033,705304.8857,5664247.402,32611,High,Low
30,30,51.09092092,-114.0653398,705502.3057,5664032.588,32611,High,Moderate
31,31,51.0916129,-114.0585221,705976.5527,5664128.582,32611,High,Low
32,32,51.08711387,-114.063903,705619.789,5663613.353,32611,High,Moderate
33,33,51.08565193,-114.0565672,706139.9323,5663471.347,32611,High,Low
34,34,51.0821069,-114.0599372,705919.7117,5663067.795,32611,High,Moderate
35,35,51.08309702,-114.0641885,705617.6194,5663165.984,32611,High,Moderate
36,36,51.07890835,-114.0617608,705806.2114,5662707.097,32611,Moderate,Moderate
37,37,51.07868884,-114.067559,705401.1329,5662666.494,32611,Moderate,Moderate
38,38,51.08108531,-114.0693821,705262.8479,5662927.834,32611,Moderate,Moderate
39,39,51.07804195,-114.0742452,704935.7444,5662575.935,32611,Moderate,Moderate
40,40,51.07901243,-114.0816581,704412.3249,5662663.212,32611,Moderate,Low
41,41,51.0746946,-114.0806369,704502.8844,5662186.015,32611,Low,Moderate
42,42,51.07118013,-114.0809952,704493.2889,5661794.299,32611,Moderate,Moderate
43,43,51.0683117,-114.0807105,704525.8764,5661476.192,32611,Moderate,Moderate
44,44,51.0655675,-114.080135,704578.2989,5661172.706,32611,Moderate,Moderate
45,45,51.06833283,-114.0719551,705139.0777,5661502.907,32611,Moderate,Moderate
46,46,51.06556532,-114.0702385,705271.5692,5661200.016,32611,Moderate,Moderate
47,47,51.06376254,-114.0737717,705032.0368,5660989.746,32611,Moderate,Moderate
48,48,51.05993975,-114.080363,704587.147,5660546.409,32611,Moderate,Moderate
49,49,51.05762607,-114.0738132,705056.2485,5660307.41,32611,Moderate,Moderate
50,50,51.05684463,-114.0781817,704753.6264,5660208.375,32611,Moderate,Moderate
51,51,51.05747722,-114.0807492,704570.9454,5660271.565,32611,Moderate,Moderate
52,52,51.05570001,-114.0842264,704335.1503,5660064.327,32611,Moderate,Moderate
53,53,51.05394051,-114.0830328,704426.5294,5659872.029,32611,Moderate,Moderate
54,54,51.05394315,-114.0880852,704072.5049,5659858.305,32611,Moderate,Moderate
55,55,51.05460781,-114.0928112,703738.4366,5659919.109,32611,Moderate,Moderate
56,56,51.05096219,-114.0911271,703872.4573,5659518.469,32611,Moderate,Moderate
57,57,51.05146206,-114.1006923,703199.9951,5659547.599,32611,Low,Moderate
58,58,51.05350061,-114.098537,703342.0922,5659780.185,32611,Moderate,Moderate
59,59,51.05553082,-114.1021601,703079.3345,5659995.893,32611,Low,Moderate
60,60,51.05609718,-114.096254,703490.6748,5660075.167,32611,Moderate,Moderate
61,61,51.05851029,-114.0946352,703593.5046,5660347.92,32611,Moderate,Moderate
62,62,51.06116161,-114.0986581,703300.031,5660631.563,32611,Moderate,Moderate
63,63,51.06470363,-114.0998185,703203.2216,5661022.143,32611,Moderate,Low
64,64,51.06015611,-114.1028026,703014.0772,5660508.338,32611,Low,Low
65,65,51.06415441,-114.109044,702559.3414,5660935.656,32611,Moderate,Low
66,66,51.0611471,-114.1130503,702291.7985,5660590.3,32611,Low,Low
67,67,51.06531288,-114.1145722,702167.0169,5661049.251,32611,Moderate,Moderate
68,68,51.06364687,-114.1235373,701546.2274,5660839.447,32611,Low,Low
69,69,51.06625794,-114.1240227,701500.8831,5661128.405,32611,Moderate,Low
70,70,51.06338267,-114.1299772,701096.2261,5660792.462,32611,Low,Low
71,71,51.05814301,-114.1234638,701575.2976,5660227.754,32611,Low,Moderate
72,72,51.05612363,-114.1285214,701229.7008,5659989.412,32611,Low,Low
73,73,51.05880506,-114.1335496,700865.7806,5660273.789,32611,Low,Moderate
74,74,51.05940768,-114.1377009,700572.3262,5660329.467,32611,Low,Moderate
75,75,51.06284492,-114.1391849,700453.502,5660707.564,32611,Low,Moderate
76,76,51.06327972,-114.1447197,700063.8785,5660740.845,32611,Low,Moderate
77,77,51.05948733,-114.1456193,700017.2065,5660316.777,32611,Low,Low
78,78,51.0544727,-114.145235,700065.7528,5659760.315,32611,Moderate,Low
79,79,51.0501009,-114.1489669,699823.0888,5659264.142,32611,Moderate,Low
80,80,51.04871139,-114.1427887,700262.0289,5659126.448,32611,Moderate,Moderate
81,81,51.04665916,-114.1492754,699816.29,5658880.666,32611,High,Moderate
82,82,51.04377703,-114.1497824,699793.1621,5658558.867,32611,High,Moderate
83,83,51.04356409,-114.1436259,700225.5595,5658551.916,32611,High,Moderate
84,84,51.04054121,-114.1469369,700006.5305,5658206.847,32611,High,Moderate
85,85,51.03986341,-114.1436153,700242.2666,5658140.52,32611,High,Moderate
86,86,51.03668705,-114.1474614,699986.3687,5657776.934,32611,High,Moderate
87,87,51.03965534,-114.1505558,699756.6908,5658098.536,32611,Moderate,Moderate
88,88,51.04022884,-114.1541719,699500.77,5658152.492,32611,Moderate,Moderate
89,89,51.04001355,-114.1585425,699195.3534,5658116.725,32611,Moderate,Moderate
90,90,51.04314388,-114.15877,699165.9748,5658464.127,32611,Moderate,Low
91,91,51.04358154,-114.1601938,699064.3084,5658508.934,32611,Moderate,Low
92,92,51.04653415,-114.1583039,699184.0953,5658842.305,32611,Moderate,Moderate
93,93,51.04788164,-114.1617281,698938.344,5658982.856,32611,Moderate,Moderate
94,94,51.0490928,-114.1583473,699170.0773,5659126.649,32611,Moderate,Moderate
95,95,51.04682561,-114.1726272,698179.0556,5658836.059,32611,Low,Low
96,96,51.0463262,-114.1747437,698032.8589,5658774.841,32611,Low,Moderate
97,97,51.04490033,-114.1779111,697816.9607,5658607.804,32611,Low,Low
98,98,51.04965722,-114.1791004,697713.3392,5659133.464,32611,Low,Moderate
99,99,51.05406486,-114.1737297,698070.8878,5659637.926,32611,Moderate,Low
100,100,51.05220085,-114.1839072,697365.674,5659403.359,32611,Low,Low
101,101,51.05541359,-114.1856012,697233.3149,5659756.002,32611,Low,Moderate
102,102,51.05814906,-114.1820251,697472.2466,5660069.709,32611,Moderate,Moderate
103,103,51.06018076,-114.185982,697186.3755,5660284.979,32611,Low,Moderate
104,104,51.06365154,-114.1757721,697886.8848,5660698.247,32611,Moderate,Low
105,105,51.06512479,-114.1757065,697885.1897,5660862.215,32611,Low,Low
106,106,51.05917021,-114.1720086,698169.6812,5660210.152,32611,Moderate,Moderate
107,107,51.06327668,-114.1655416,698605.1892,5660684.123,32611,Moderate,Low
108,108,51.05507234,-114.1552222,699363.384,5659799.889,32611,Low,Moderate
109,109,51.07134496,-114.1585193,699062.5162,5661600.095,32611,Moderate,Moderate
110,110,51.07340528,-114.1567446,699177.9725,5661833.955,32611,Moderate,Moderate
111,111,51.07717356,-114.1600458,698930.5805,5662243.971,32611,Moderate,Moderate
112,112,51.07665935,-114.1646129,698612.9278,5662174.468,32611,Moderate,Moderate
113,113,51.08006116,-114.1577514,699078.8749,5662571.209,32611,Moderate,Low
114,114,51.06981712,-114.1618997,698832.2884,5661421.098,32611,Low,Moderate
115,115,51.07902144,-114.1831737,697302.9505,5662387.155,32611,Moderate,Low
116,116,51.08110821,-114.1792745,697567.1307,5662629.615,32611,Moderate,Low
117,117,51.08391394,-114.1806223,697460.7911,5662937.931,32611,High,Moderate
118,118,51.08302922,-114.175571,697818.2856,5662853.137,32611,Moderate,Moderate
119,119,51.08709618,-114.1818223,697363.2138,5663288.504,32611,Moderate,Moderate
120,120,51.08531522,-114.1857997,697092.2853,5663079.842,32611,High,Low
121,121,51.08516125,-114.1905548,696759.9708,5663050,32611,High,Moderate
122,122,51.0829881,-114.1944149,696498.8865,5662798.081,32611,High,Low
123,123,51.08571416,-114.196057,696372.3463,5663096.774,32611,High,Moderate
124,124,51.087687,-114.1939576,696510.9852,5663321.713,32611,High,Low
125,125,51.09029595,-114.1927162,696586.8434,5663615.085,32611,High,Moderate
126,126,51.09017529,-114.1988685,696156.5923,5663585.252,32611,High,Moderate
127,127,51.09261097,-114.2005839,696026.1846,5663851.474,32611,High,Moderate
128,128,51.09344344,-114.1959527,696346.9013,5663956.374,32611,Moderate,Moderate
129,129,51.09614128,-114.2044932,695737.5719,5664233.559,32611,Moderate,Low
130,130,51.09233644,-114.2054046,695689.8351,5663808.121,32611,High,Moderate
131,131,51.09144562,-114.2080618,695507.5597,5663702.019,32611,Moderate,Moderate
132,132,51.09312198,-114.212746,695172.5379,5663875.957,32611,Moderate,Low
133,133,51.08995115,-114.2165313,694920.8594,5663513.398,32611,Moderate,Moderate
134,134,51.09313215,-114.2204513,694633.0324,5663856.679,32611,Moderate,Low
135,135,51.10466598,-114.2175895,694784.8914,5665146.56,32611,Low,Low
136,136,51.10514098,-114.2070186,695522.7906,5665227.41,32611,Moderate,Low
137,137,51.10708599,-114.2094843,695342.0007,5665437.103,32611,Low,Moderate
138,138,51.10328534,-114.200723,695971.2876,5665037.855,32611,Low,Low
139,139,51.11127633,-114.2053007,695617.1113,5665914.093,32611,Moderate,Moderate
140,140,51.11416856,-114.2052421,695608.9934,5666235.801,32611,Low,Moderate
141,141,51.11395822,-114.1965742,696216.4671,5666235.501,32611,Moderate,Low
142,142,51.11638152,-114.2015213,695860.0122,5666491.734,32611,Low,Moderate
143,143,51.11699363,-114.2087748,695349.8585,5666540.5,32611,Low,Moderate
144,144,51.11527807,-114.2162941,694830.912,5666329.824,32611,Low,Low
145,145,51.12054149,-114.2185857,694648.419,5666908.935,32611,Low,Moderate
146,146,51.12098447,-114.195551,696258.2806,5667019.394,32611,High,Moderate
147,147,51.12418087,-114.1931005,696416.1788,5667381.305,32611,Moderate,Low
148,148,51.12165406,-114.1840447,697060.5182,5667124.602,32611,Low,Moderate
149,149,51.11951021,-114.1869804,696864.2241,5666878.393,32611,Moderate,Moderate
150,150,51.11936103,-114.190977,696585.2162,5666851.119,32611,Moderate,Moderate
151,151,51.11749852,-114.1910723,696586.4509,5666643.794,32611,Moderate,Moderate
152,152,51.11770012,-114.1823974,697192.613,5666689.427,32611,Moderate,Moderate
153,153,51.11405266,-114.1804971,697341.1315,5666289.007,32611,Moderate,Moderate
154,154,51.11674638,-114.1782221,697488.8461,5666594.595,32611,Moderate,Moderate
155,155,51.11900379,-114.1742011,697760.5775,5666856.371,32611,Moderate,Low
156,156,51.12267782,-114.1753306,697665.8481,5667261.804,32611,Moderate,Moderate
157,157,51.12069909,-114.1724918,697872.9334,5667049.447,32611,Moderate,Low
158,158,51.12531409,-114.1741547,697736.8651,5667558.059,32611,Moderate,Low
159,159,51.12440274,-114.1664756,698278.0167,5667477.411,32611,Low,Moderate
160,160,51.12807506,-114.1715574,697906.7704,5667872.003,32611,Low,Moderate
161,161,51.12821852,-114.1709816,697946.4364,5667889.502,32611,Low,Moderate
162,162,51.12834586,-114.1577076,698874.5117,5667939.47,32611,Low,Moderate
163,163,51.12946183,-114.1520641,699264.51,5668078.816,32611,Low,Low
164,164,51.12562304,-114.1432973,699894.3782,5667675.822,32611,Moderate,Moderate
165,165,51.11921964,-114.1395018,700187.6086,5666974.234,32611,Low,Moderate
166,166,51.11932443,-114.156978,698964.3265,5666938.466,32611,Low,Moderate
167,167,51.12117129,-114.1612136,698660.0345,5667132.346,32611,Moderate,Moderate
168,168,51.1171466,-114.1646013,698440.2499,5666675.747,32611,Low,Low
169,169,51.11412312,-114.1604887,698741.0037,5666350.708,32611,Low,Low
170,170,51.11488756,-114.1678476,698222.7668,5666415.841,32611,Low,Moderate
171,171,51.11117725,-114.1673126,698276.0876,5666004.781,32611,Low,Low
172,172,51.11333933,-114.1724342,697908.4189,5666231.363,32611,Low,Moderate
173,173,51.10925673,-114.1703203,698073.8136,5665783.16,32611,Moderate,Low
174,174,51.11108127,-114.1624941,698613.7149,5666007.108,32611,Moderate,Moderate
175,175,51.10836352,-114.1578525,698950.2318,5665717.499,32611,Moderate,Moderate
176,176,51.11188034,-114.154542,699166.7954,5666117.446,32611,Moderate,Moderate
177,177,51.10941682,-114.1503078,699473.732,5665855.033,32611,High,Low
178,178,51.10615897,-114.1492988,699558.3815,5665495.572,32611,Moderate,Moderate
179,179,51.106006,-114.1529836,699301.1393,5665468.576,32611,High,Moderate
180,180,51.10312678,-114.1543347,699218.9548,5665144.815,32611,Moderate,Low
181,181,51.09931574,-114.1598011,698852.6885,5664706.327,32611,Moderate,Moderate
182,182,51.09850293,-114.1570221,699050.7169,5664623.476,32611,Moderate,Moderate
183,183,51.09576413,-114.1551912,699190.6593,5664323.94,32611,Moderate,Moderate
184,184,51.09388563,-114.1495326,699594.8963,5664130.43,32611,High,Moderate
185,185,51.0908758,-114.1564877,699120.8997,5663776.962,32611,Moderate,Moderate
186,186,51.09152931,-114.1613511,698777.5933,5663836.469,32611,Moderate,Low
187,187,51.09116121,-114.166971,698385.6986,5663780.377,32611,Low,Low
188,188,51.09797671,-114.1835176,697198.1931,5664493.626,32611,Low,Moderate
189,189,51.10065849,-114.184185,697140.0598,5664789.99,32611,Low,Moderate
190,190,51.10142517,-114.187752,696887.1164,5664865.677,32611,Low,Moderate
191,191,51.10892813,-114.1860988,696970.9253,5665704.263,32611,Low,Moderate
192,192,51.11192141,-114.1889647,696757.6296,5666029.379,32611,Low,Moderate
193,193,51.10895175,-114.1922872,696537.7123,5665690.337,32611,Low,Moderate
194,194,51.11200904,-114.1970654,696190.3471,5666017.486,32611,Low,Moderate
195,195,51.10741968,-114.19306,696490.1279,5665517.941,32611,Low,Moderate
196,196,51.10453406,-114.1944612,696404.2937,5665193.383,32611,Low,Low
197,197,51.1023697,-114.173174,697903.5215,5665009.799,32611,Moderate,Low
198,198,51.10011621,-114.1668602,698355.1177,5664776.266,32611,Moderate,Low
199,199,51.09080743,-114.1855822,697084.1599,5663691.034,32611,Moderate,Low
200,200,51.08260951,-114.1718874,698078.0294,5662816.383,32611,Moderate,Moderate
201,201,51.08457926,-114.1620088,698761.3475,5663062.008,32611,Moderate,Low
202,202,51.08496474,-114.156264,699161.9642,5663120.397,32611,Moderate,Low
203,203,51.08456063,-114.1510432,699529.2847,5663089.611,32611,Moderate,Moderate
204,204,51.08493192,-114.146358,699855.7589,5663143.604,32611,High,Low
205,205,51.08844869,-114.1451836,699922.8238,5663537.776,32611,Moderate,Moderate
206,206,51.08961483,-114.1388282,700362.7728,5663684.709,32611,High,Moderate
207,207,51.08816702,-114.1302755,700967.8759,5663547.07,32611,Moderate,Moderate
208,208,51.0927946,-114.1330621,700752.7114,5664053.94,32611,Moderate,Moderate
209,209,51.09011025,-114.1260718,701253.7656,5663774.599,32611,Moderate,Moderate
210,210,51.09291337,-114.1244042,701358.3462,5664090.802,32611,Low,Moderate
211,211,51.09173483,-114.1183379,701788.1829,5663976.395,32611,Moderate,Moderate
212,212,51.09569032,-114.1222983,701493.7056,5664405.297,32611,Low,Low
213,213,51.09914138,-114.1237268,701378.6981,5664785.062,32611,Low,Low
214,214,51.0960582,-114.1294787,700989.4316,5664426.557,32611,Low,Moderate
215,215,51.10008137,-114.1320622,700791.1315,5664866.784,32611,Low,Moderate
216,216,51.09595748,-114.1361434,700523.2973,5664397.175,32611,Moderate,Low
217,217,51.09831456,-114.1411246,700164.3972,5664645.663,32611,Moderate,Low
218,218,51.10338285,-114.1337348,700659.7467,5665229.268,32611,Moderate,Low
219,219,51.1059618,-114.1380287,700348.0447,5665504.283,32611,Low,Moderate
220,220,51.10913852,-114.1457463,699794.1741,5665836.471,32611,Moderate,Low
221,221,51.1056597,-114.1447228,699880.8167,5665452.488,32611,Low,Moderate
222,222,51.11488838,-114.1481459,699601.4466,5666469.207,32611,Low,Low
223,223,51.12999758,-114.1366648,700339.4627,5668180.216,32611,Low,Moderate
224,224,51.13647544,-114.1528119,699182.004,5668856.543,32611,Moderate,Low
225,225,51.13677556,-114.1537845,699112.6792,5668887.277,32611,Moderate,Moderate
226,226,51.1343023,-114.1567567,698915.4238,5668604.262,32611,Moderate,Moderate
227,227,51.13233295,-114.1809809,697229.3666,5668320.069,32611,Low,Moderate
228,228,51.13289702,-114.1942432,696299.2537,5668347.297,32611,Low,Low
229,229,51.13945258,-114.1885355,696670.6461,5669091.383,32611,Low,Moderate
230,230,51.1401578,-114.1908013,696509.1764,5669163.73,32611,Low,Moderate
231,231,51.1270673,-114.1817095,697200.8399,5667732.693,32611,Low,Low
232,232,51.14526039,-114.1168528,701658.8621,5669931.239,32611,Low,Moderate
233,233,51.13827723,-114.1124826,701994.9671,5669166.872,32611,Low,Moderate
234,234,51.13570451,-114.1106735,702132.7407,5668885.818,32611,Low,Moderate
235,235,51.13334043,-114.1123711,702024.3184,5668618.322,32611,Low,Moderate
236,236,51.13266832,-114.1091481,702252.704,5668552.458,32611,Low,Moderate
237,237,51.13409053,-114.1028639,702686.0598,5668727.877,32611,Low,Moderate
238,238,51.13738435,-114.1047185,702541.9099,5669088.961,32611,Low,Moderate
239,239,51.13313377,-114.0951959,703226.6224,5668642.67,32611,Moderate,Moderate
240,240,51.1351353,-114.0900917,703574.8524,5668879.311,32611,Moderate,Moderate
241,241,51.13182449,-114.0922655,703437.3578,5668505.212,32611,Moderate,Moderate
242,242,51.13103474,-114.0952729,703230.4564,5668409.096,32611,High,Moderate
243,243,51.12926816,-114.092468,703434.4345,5668220.45,32611,High,Moderate
244,244,51.12682078,-114.0907374,703566.2657,5667953.15,32611,High,Moderate
245,245,51.12602859,-114.0881641,703749.7767,5667872.203,32611,Moderate,Moderate
246,246,51.12297291,-114.0895048,703669.4303,5667528.772,32611,Moderate,Low
247,247,51.12685097,-114.0955498,703229.4595,5667943.197,32611,Moderate,Moderate
248,248,51.12894019,-114.0989727,702980.8311,5668166.014,32611,High,Moderate
249,249,51.1288675,-114.1016337,702795.0012,5668150.593,32611,Moderate,Moderate
250,250,51.13044342,-114.1033009,702671.4628,5668321.201,32611,Moderate,Moderate
251,251,51.11967378,-114.0824673,704176.3587,5667181.501,32611,Moderate,Moderate
252,252,51.11545976,-114.0836691,704110.8467,5666709.67,32611,Moderate,Low
253,253,51.11478561,-114.0803772,704344.1782,5666643.861,32611,Moderate,Moderate
254,254,51.11319723,-114.0760624,704653.1297,5666479.268,32611,Moderate,Moderate
255,255,51.11065843,-114.0805197,704352.4184,5666184.624,32611,Moderate,High
256,256,51.11063529,-114.0747478,704756.455,5666198.102,32611,Moderate,Moderate
257,257,51.10770688,-114.0801618,704390.495,5665857.479,32611,Moderate,Low
258,258,51.10495456,-114.0783375,704530.326,5665556.559,32611,Moderate,Low
259,259,51.10919561,-114.069271,705146.1227,5666053.304,32611,High,Moderate
260,260,51.1095159,-114.0651403,705433.7873,5666100.44,32611,High,Moderate
261,261,51.11370315,-114.0684735,705181.9585,5666556.654,32611,High,Low
262,262,51.11326198,-114.0617647,705653.3872,5666526.343,32611,Moderate,Moderate
263,263,51.11347709,-114.0584236,705886.2376,5666559.604,32611,Moderate,Low
264,264,51.11651435,-114.0649763,705414.2128,5666878.951,32611,High,Moderate
265,265,51.11571887,-114.0748316,704728.1142,5666763.037,32611,Moderate,Moderate
266,266,51.11960506,-114.078973,704421.1516,5667183.567,32611,Moderate,Moderate
267,267,51.10348816,-114.085243,704053.4589,5665374.356,32611,Moderate,Moderate
268,268,51.09995346,-114.0862966,703995.2748,5664978.462,32611,Moderate,Moderate
269,269,51.09955373,-114.0791347,704498.3712,5664953.904,32611,Low,Low
270,270,51.09549421,-114.0751983,704791.8607,5664513.536,32611,Moderate,Low
271,271,51.09151551,-114.0804861,704439.2412,5664056.498,32611,Moderate,Low
272,272,51.09286951,-114.0854098,704088.5562,5664193.361,32611,Low,Moderate
273,273,51.0937065,-114.0897984,703777.624,5664274.25,32611,Moderate,Moderate
274,274,51.09634536,-114.090175,703739.6574,5664566.583,32611,Moderate,Moderate
275,275,51.10006457,-114.091272,703646.5107,5664977.031,32611,Moderate,Moderate
276,276,51.08847068,-114.0883683,703900.7843,5663696.118,32611,Moderate,Moderate
277,277,51.08572937,-114.08937,703842.7035,5663388.577,32611,Moderate,Low
278,278,51.08279683,-114.0890445,703878.3942,5663063.453,32611,Moderate,Moderate
279,279,51.07981486,-114.0920067,703684.0707,5662723.729,32611,Moderate,Moderate
280,280,51.08109025,-114.1001273,703109.7923,5662843.077,32611,Moderate,Low
281,281,51.08510017,-114.0973879,703284.0403,5663296.445,32611,Moderate,Moderate
282,282,51.08767412,-114.1040898,702803.4968,5663564.113,32611,Moderate,Moderate
283,283,51.089617,-114.1008145,703024.3175,5663789.146,32611,Moderate,Low
284,284,51.09304167,-114.1124081,702197.6408,5664137.962,32611,Moderate,Low
285,285,51.08957535,-114.1125613,702202.0418,5663752.171,32611,Moderate,Moderate
286,286,51.08636347,-114.11636,701950.0668,5663384.655,32611,Moderate,Low
287,287,51.08772867,-114.1215761,701578.8914,5663522.131,32611,High,Moderate
288,288,51.08335395,-114.1208149,701651.2279,5663037.853,32611,High,Moderate
289,289,51.07869199,-114.1195891,701757.3496,5662522.916,32611,High,Moderate
290,290,51.07849193,-114.1136974,702170.8347,5662516.842,32611,Moderate,Moderate
291,291,51.08148378,-114.1114819,702312.929,5662855.551,32611,Moderate,Low
292,292,51.0850821,-114.1085244,702504.3194,5663263.732,32611,Moderate,Low
293,293,51.07563597,-114.1101817,702429.5132,5662208.993,32611,Moderate,Moderate
294,294,51.07627152,-114.1018967,703006.9835,5662302.47,32611,Moderate,Low
295,295,51.07266395,-114.0973978,703337.8872,5661913.817,32611,Moderate,Moderate
296,296,51.06871606,-114.0924873,703699.1648,5661488.488,32611,Moderate,Moderate
